canonical_id,name,entity_types,city,region,latitude,longitude,n_members,n_sources,sources,member_ids
RYD_000508,AlHamam AlMahshi,place,Riyadh,Riyadh,24.74741345,46.68008152,1,1,riyadh_places_kaggle,places_04056
RYD_000509,AlHamra AlBukhari,place,Riyadh,Riyadh,24.6904001,46.6896055,1,1,riyadh_places_kaggle,places_02067
RYD_000510,AlHamra AlBukhari,place,Riyadh,Riyadh,24.5479365,46.6487729,1,1,riyadh_places_kaggle,places_02266
RYD_000511,AlHamra AlBukhari,place,Riyadh,Riyadh,24.7959721,46.7318388,1,1,riyadh_places_kaggle,places_02558
RYD_000512,AlHamra AlBukhari,place,Riyadh,Riyadh,24.8094277,46.648102,1,1,riyadh_places_kaggle,places_03277
RYD_000513,AlHamra AlBukhari,place,Riyadh,Riyadh,24.7693329,46.7575584,1,1,riyadh_places_kaggle,places_07212
RYD_000514,AlHermas grill,place,Riyadh,Riyadh,24.69236951,46.70438464,1,1,riyadh_places_kaggle,places_05245
RYD_000515,AlMazaq Alshamy,place,Riyadh,Riyadh,24.82261,46.799607,1,1,riyadh_places_kaggle,places_05031
RYD_000516,AlNaman pizza and pies,place,Riyadh,Riyadh,24.5255958,46.6609563,1,1,riyadh_places_kaggle,places_08620
RYD_000517,AlRabwah,place,Riyadh,Riyadh,24.6890033,46.7654243,1,1,riyadh_places_kaggle,places_08691
RYD_000518,AlSaher House,place,Riyadh,Riyadh,24.61740788,46.72323456,1,1,riyadh_places_kaggle,places_00398
RYD_000519,Ala Albaal,place,Riyadh,Riyadh,24.762902,46.698314,1,1,riyadh_places_kaggle,places_03701
RYD_000520,Alam ALkhalia,place,Riyadh,Riyadh,24.68294319,46.81463849,1,1,riyadh_places_kaggle,places_06639
RYD_000521,Alarousi,place,Riyadh,Riyadh,24.5920802,46.6933259,1,1,riyadh_places_kaggle,places_07019
RYD_000522,Alatabaq Alhajazi,place,Riyadh,Riyadh,24.7402631,46.674311,1,1,riyadh_places_kaggle,places_01179
RYD_000523,Alath Maqloba,place,Riyadh,Riyadh,24.7487452,46.7626001,1,1,riyadh_places_kaggle,places_04763
RYD_000524,Alaturka,place,Riyadh,Riyadh,24.774492,46.818258,1,1,riyadh_places_kaggle,places_06151
RYD_000525,Alaz manoucheh,place,Riyadh,Riyadh,24.787195,46.778149,1,1,riyadh_places_kaggle,places_04664
RYD_000526,Alazhar Alsarah,place,Riyadh,Riyadh,24.8362616,46.6834508,1,1,riyadh_places_kaggle,places_03107
RYD_000527,Albader,place,Riyadh,Riyadh,24.8350254,46.6843789,1,1,riyadh_places_kaggle,places_03072
RYD_000528,Albayt Alromancy,place,Riyadh,Riyadh,24.792369,46.701281,1,1,riyadh_places_kaggle,places_01594
RYD_000529,Albayt Alromancy,place,Riyadh,Riyadh,24.54568754,46.66494857,1,1,riyadh_places_kaggle,places_02326
RYD_000530,Albayt Alromancy,place,Riyadh,Riyadh,24.781501,46.773102,1,1,riyadh_places_kaggle,places_07220
RYD_000531,Albayt Alromancy,place,Riyadh,Riyadh,24.55607227,46.79500173,1,1,riyadh_places_kaggle,places_07819
RYD_000532,Alcove,place,Riyadh,Riyadh,24.7893692,46.6578272,1,1,riyadh_places_kaggle,places_03208
RYD_000533,Aldallah Alshazlya Cafe,place,Riyadh,Riyadh,24.803141,46.745979,1,1,riyadh_places_kaggle,places_01385
RYD_000534,Aldeirah Restaurant,place,Riyadh,Riyadh,24.54668215,46.64970573,1,1,riyadh_places_kaggle,places_02268
RYD_000535,Alfarhan Panda Alfayha,hotel,Riyadh,Riyadh,24.6834619245039,46.8140788588485,1,1,booking_kaggle,hotels_00389
RYD_000536,Alfatayer Alshamiya,place,Riyadh,Riyadh,24.677213,46.74471,1,1,riyadh_places_kaggle,places_07744
RYD_000537,Alforno,place,Riyadh,Riyadh,24.768055,46.758054,1,1,riyadh_places_kaggle,places_04460
RYD_000538,Alfredo,place,Riyadh,Riyadh,24.7381601,46.6293902,1,1,riyadh_places_kaggle,places_07783
RYD_000539,Alharat Aldimashqia,place,Riyadh,Riyadh,24.7319779,46.6782602,1,1,riyadh_places_kaggle,places_01904
RYD_000540,Alharfoosh,place,Riyadh,Riyadh,24.65801685,46.71026321,1,1,riyadh_places_kaggle,places_00024
RYD_000541,Alhatab Bakery,place,Riyadh,Riyadh,24.721345,46.655843,1,1,riyadh_places_kaggle,places_06786
RYD_000542,Alhatab Bakery,place,Riyadh,Riyadh,24.769112,46.757471,1,1,riyadh_places_kaggle,places_07215
RYD_000543,Alhatab Bakery,place,Riyadh,Riyadh,24.689381,46.758469,1,1,riyadh_places_kaggle,places_08485
RYD_000544,Aliah Tolan Palace,hotel,Riyadh,Riyadh,24.7863799167484,46.7421142063599,1,1,booking_kaggle,hotels_00680
RYD_000545,Alien Sub,place,Riyadh,Riyadh,24.7980067,46.62748223,1,1,riyadh_places_kaggle,places_03816
RYD_000546,Alimento,place,Riyadh,Riyadh,24.6878404,46.726784,1,1,riyadh_places_kaggle,places_05730
RYD_000547,Aljazera,place,Riyadh,Riyadh,24.79919563,46.66348416,1,1,riyadh_places_kaggle,places_03012
RYD_000548,Aljazera,place,Riyadh,Riyadh,24.7559375,46.6838125,1,1,riyadh_places_kaggle,places_05331
RYD_000549,Aljazera,place,Riyadh,Riyadh,24.70646891,46.68900281,1,1,riyadh_places_kaggle,places_06770
RYD_000550,Alkafi,place,Riyadh,Riyadh,24.6574375,46.7059375,1,1,riyadh_places_kaggle,places_00192
RYD_000551,Alkatkot Almuqramish,place,Riyadh,Riyadh,24.593715,46.711359,1,1,riyadh_places_kaggle,places_08175
RYD_000552,Alkhabaz,place,Riyadh,Riyadh,24.81206352,46.75520027,1,1,riyadh_places_kaggle,places_04147
RYD_000553,Alkhafeef,place,Riyadh,Riyadh,24.66645625,46.7246701,1,1,riyadh_places_kaggle,places_00036
RYD_000554,Alkhafeef,place,Riyadh,Riyadh,24.6625141,46.7007939,1,1,riyadh_places_kaggle,places_00189
RYD_000555,Alkhafeef,place,Riyadh,Riyadh,24.6253962,46.6891243,1,1,riyadh_places_kaggle,places_00340
RYD_000556,Alkhafeef,place,Riyadh,Riyadh,24.6340473,46.6749767,1,1,riyadh_places_kaggle,places_00453
RYD_000557,Alkhafeef,place,Riyadh,Riyadh,24.6645919,46.6825863,1,1,riyadh_places_kaggle,places_00612
RYD_000558,Alkhafeef,place,Riyadh,Riyadh,24.7239195,46.6746788,1,1,riyadh_places_kaggle,places_01026
RYD_000559,Alkhafeef,place,Riyadh,Riyadh,24.7782415,46.7113339,1,1,riyadh_places_kaggle,places_01440
RYD_000560,Alkhafeef,place,Riyadh,Riyadh,24.5464988,46.6506763,1,1,riyadh_places_kaggle,places_02274
RYD_000561,Alkhafeef,place,Riyadh,Riyadh,24.828324,46.6818889,1,1,riyadh_places_kaggle,places_02949
RYD_000562,Alkhafeef,place,Riyadh,Riyadh,24.7797893,46.7877363,1,1,riyadh_places_kaggle,places_07259
RYD_000563,Alkuzama,entertainment,Riyadh,Riyadh,,,1,1,entertainment_kaggle,entertainment_00172
RYD_000564,Alkuzama,entertainment,Riyadh,Riyadh,,,1,1,entertainment_kaggle,entertainment_00191
RYD_000565,All Sweets,place,Riyadh,Riyadh,24.82080192,46.74085356,1,1,riyadh_places_kaggle,places_01718
RYD_000566,All seasons gifts,place,Riyadh,Riyadh,24.7538988,46.7445746,1,1,riyadh_places_kaggle,places_01756
RYD_000567,Alliwan,place,Riyadh,Riyadh,24.81757541,46.73221253,1,1,riyadh_places_kaggle,places_01576
RYD_000568,Alliwan,place,Riyadh,Riyadh,24.572198,46.66494,1,1,riyadh_places_kaggle,places_02258
RYD_000569,Alliwan,place,Riyadh,Riyadh,24.544191,46.654517,1,1,riyadh_places_kaggle,places_02290
RYD_000570,Alliwan,place,Riyadh,Riyadh,24.7600933,46.7181865,1,1,riyadh_places_kaggle,places_05515
RYD_000571,Alliwan,place,Riyadh,Riyadh,24.769221,46.76217,1,1,riyadh_places_kaggle,places_07135
RYD_000572,Alliwan,place,Riyadh,Riyadh,24.5984993,46.7426674,1,1,riyadh_places_kaggle,places_08119
RYD_000573,Alloush Shawarma,place,Riyadh,Riyadh,24.82261,46.799607,1,1,riyadh_places_kaggle,places_05032
RYD_000574,Almadbut Lilmadghut,place,Riyadh,Riyadh,24.787324,46.6876488,1,1,riyadh_places_kaggle,places_05607
RYD_000575,Almahrousa nights,place,Riyadh,Riyadh,24.7443498,46.6570613,1,1,riyadh_places_kaggle,places_01914
RYD_000576,Almakan Almosafer Hotel 106,hotel,Riyadh,Riyadh,24.78761498309,46.737118922174,1,1,booking_kaggle,hotels_00617
RYD_000577,Almakan Hotel 103,hotel,Riyadh,Riyadh,24.8495986010082,46.6819264367223,1,1,booking_kaggle,hotels_00583
RYD_000578,Almakan Hotel 105,hotel,Riyadh,Riyadh,24.6618066874761,46.7024114727974,1,1,booking_kaggle,hotels_00264
RYD_000579,Almakan Hotel 107,hotel,Riyadh,Riyadh,24.7973257501803,46.6272418946028,1,1,booking_kaggle,hotels_00685
RYD_000580,Almakan Hotel 108,hotel,Riyadh,Riyadh,24.6395766404321,46.6932141780853,1,1,booking_kaggle,hotels_00084
RYD_000581,Almakan Suites 102,hotel,Riyadh,Riyadh,24.79761620001135,46.62736744577215,2,1,booking_kaggle,hotels_00615|hotels_00616
RYD_000582,Almakan Suites 111,hotel,Riyadh,Riyadh,24.59285,46.735891,1,1,booking_kaggle,hotels_00597
RYD_000583,Almakiya Corner Restaurants,place,Riyadh,Riyadh,24.78071613,46.79759194,1,1,riyadh_places_kaggle,places_07317
RYD_000584,Almalaz Restaurant,place,Riyadh,Riyadh,24.68591563,46.73380782,1,1,riyadh_places_kaggle,places_05769
RYD_000585,Almandi Albaladi,place,Riyadh,Riyadh,24.7401772,46.83557815,1,1,riyadh_places_kaggle,places_06237
RYD_000586,Almandi Albaladi,place,Riyadh,Riyadh,24.59153432,46.73898394,1,1,riyadh_places_kaggle,places_08147
RYD_000587,Almar Corner Restaurant,place,Riyadh,Riyadh,24.5264343,46.7063856,1,1,riyadh_places_kaggle,places_08484
RYD_000588,Almasem Luxury Hotel suite 6,hotel,Riyadh,Riyadh,24.7845575351308,46.7352443933487,1,1,booking_kaggle,hotels_00403
RYD_000589,Almathaq Alarabi,place,Riyadh,Riyadh,24.82635137,46.61867091,1,1,riyadh_places_kaggle,places_04115
RYD_000590,Almathaq Alarabi,place,Riyadh,Riyadh,24.72863838,46.69159211,1,1,riyadh_places_kaggle,places_05361
RYD_000591,Almathaq Alarabi,place,Riyadh,Riyadh,24.74644064,46.7946935,1,1,riyadh_places_kaggle,places_07383
RYD_000592,Almathaq Alarabi,place,Riyadh,Riyadh,24.6765717,46.8018841,1,1,riyadh_places_kaggle,places_08335
RYD_000593,Almayass,place,Riyadh,Riyadh,24.686927,46.681584,1,1,riyadh_places_kaggle,places_00700
RYD_000594,Almayidat Alkhalijia,place,Riyadh,Riyadh,24.8423569,46.7628768,1,1,riyadh_places_kaggle,places_04481
RYD_000595,Almeaawyah Restaurants of Mtluth,place,Riyadh,Riyadh,24.6512509,46.6705492,1,1,riyadh_places_kaggle,places_00454
RYD_000596,Almento Taste,place,Riyadh,Riyadh,24.7420776,46.7525389,1,1,riyadh_places_kaggle,places_06925
RYD_000597,Janan Pastas,place,Riyadh,Riyadh,24.575416733333338,46.67638523333333,3,1,riyadh_places_kaggle,places_08454|places_08459|places_08463
RYD_000598,Almuntadaa,place,Riyadh,Riyadh,24.612018,46.730813,1,1,riyadh_places_kaggle,places_08170
RYD_000599,Alneyaz Corner,place,Riyadh,Riyadh,24.8466147,46.8250691,1,1,riyadh_places_kaggle,places_06659
RYD_000600,Alneyaz Corner,place,Riyadh,Riyadh,24.5919431,46.7588785,1,1,riyadh_places_kaggle,places_08005
RYD_000601,Alo Shawarma,place,Riyadh,Riyadh,24.53630234,46.69222893,1,1,riyadh_places_kaggle,places_08506
RYD_000602,Aloft Riyadh Hotel,hotel,Riyadh,Riyadh,24.6797758644171,46.6925128698131,1,1,booking_kaggle,hotels_00451
RYD_000603,Alost,place,Riyadh,Riyadh,24.71858431,46.80401249,1,1,riyadh_places_kaggle,places_06027
RYD_000604,Alostool,place,Riyadh,Riyadh,24.779945,46.810482,1,1,riyadh_places_kaggle,places_06107
RYD_000605,Alqandil Althahabi,place,Riyadh,Riyadh,24.66442311,46.68271868,1,1,riyadh_places_kaggle,places_00207
RYD_000606,Alqandil Althahabi,place,Riyadh,Riyadh,24.8060625,46.6928125,1,1,riyadh_places_kaggle,places_02795
RYD_000607,Alqandil Althahabi,place,Riyadh,Riyadh,24.74012204,46.67173923,1,1,riyadh_places_kaggle,places_05385
RYD_000608,Alqandil Althahabi,place,Riyadh,Riyadh,24.77949681,46.7880493,1,1,riyadh_places_kaggle,places_07258
RYD_000609,Alrawaq Taste,place,Riyadh,Riyadh,24.7790076,46.6282177,1,1,riyadh_places_kaggle,places_04013
RYD_000610,Alreef Broasted,place,Riyadh,Riyadh,24.6904001,46.6896055,3,1,riyadh_places_kaggle,places_02066|places_02070|places_02071
RYD_000611,Alreef Broasted,place,Riyadh,Riyadh,24.8252054,46.7487134,1,1,riyadh_places_kaggle,places_02767
RYD_000612,Alreef Broasted,place,Riyadh,Riyadh,24.7628122,46.7994586,1,1,riyadh_places_kaggle,places_07280
RYD_000613,Alreem Pizza,place,Riyadh,Riyadh,24.5673807,46.7787616,1,1,riyadh_places_kaggle,places_07851
RYD_000614,Alreem Sweet,place,Riyadh,Riyadh,24.5873125,46.6531875,1,1,riyadh_places_kaggle,places_08578
RYD_000615,Alref Alhamawee,place,Riyadh,Riyadh,24.7309218,46.7665858,1,1,riyadh_places_kaggle,places_06511
RYD_000616,Alsafat Square,entertainment,Riyadh,Riyadh,,,1,1,entertainment_kaggle,entertainment_00259
RYD_000617,Alsafat Square,entertainment,Riyadh,Riyadh,,,1,1,entertainment_kaggle,entertainment_00289
RYD_000618,Alsanah,place,Riyadh,Riyadh,24.75058919,46.74412779,1,1,riyadh_places_kaggle,places_06449
RYD_000619,Alsanah,place,Riyadh,Riyadh,24.74966726,46.66869769,1,1,riyadh_places_kaggle,places_06832
RYD_000620,Alsaraya,place,Riyadh,Riyadh,24.692781,46.695219,1,1,riyadh_places_kaggle,places_05225
RYD_000621,Alset,place,Riyadh,Riyadh,24.8042136,46.6070421,1,1,riyadh_places_kaggle,places_04294
RYD_000622,Alset,place,Riyadh,Riyadh,24.7643862,46.7515822,1,1,riyadh_places_kaggle,places_05679
RYD_000623,Alsham BBQ,place,Riyadh,Riyadh,24.5754047,46.6763404,1,1,riyadh_places_kaggle,places_08465
RYD_000624,Also cocoa,place,Riyadh,Riyadh,24.7964668,46.7520393,1,1,riyadh_places_kaggle,places_01381
RYD_000625,Also cocoa,place,Riyadh,Riyadh,24.8265756,46.6191958,1,1,riyadh_places_kaggle,places_04089
RYD_000626,Also cocoa,place,Riyadh,Riyadh,24.7465976,46.7947306,1,1,riyadh_places_kaggle,places_07378
RYD_000627,Alssammak,place,Riyadh,Riyadh,24.7998682,46.7858636,1,1,riyadh_places_kaggle,places_04755
RYD_000628,Altazaj,place,Riyadh,Riyadh,24.6057873,46.7061005,1,1,riyadh_places_kaggle,places_00366
RYD_000629,Althawaq restaurant,place,Riyadh,Riyadh,24.5388052,46.6420475,1,1,riyadh_places_kaggle,places_02269
RYD_000630,Althawaq restaurant,place,Riyadh,Riyadh,24.7447593,46.8395326,1,1,riyadh_places_kaggle,places_07655
RYD_000631,Altimsah restaurants,place,Riyadh,Riyadh,24.5752239,46.6936183,1,1,riyadh_places_kaggle,places_08262
RYD_000632,Alturath Albukhari,place,Riyadh,Riyadh,24.75721159,46.66049032,1,1,riyadh_places_kaggle,places_01939
RYD_000633,Alturath Albukhari,place,Riyadh,Riyadh,24.7644557,46.68199849,1,1,riyadh_places_kaggle,places_03589
RYD_000634,Alturuq Alafadil restaurant,place,Riyadh,Riyadh,24.8447864,46.6780644,1,1,riyadh_places_kaggle,places_03373
RYD_000635,Alwalayim,place,Riyadh,Riyadh,24.5866613,46.6844662,1,1,riyadh_places_kaggle,places_02132
RYD_000636,Alwaleemah Resaturants,place,Riyadh,Riyadh,24.79309459,46.62827789,1,1,riyadh_places_kaggle,places_03855
RYD_000637,Alwaleemah Resaturants,place,Riyadh,Riyadh,24.70563121,46.80936916,1,1,riyadh_places_kaggle,places_07668
RYD_000638,Alwan Albarka,place,Riyadh,Riyadh,24.5402108,46.7132522,1,1,riyadh_places_kaggle,places_08291
RYD_000639,Am Shaltat,place,Riyadh,Riyadh,24.8006111,46.6001667,1,1,riyadh_places_kaggle,places_04427
RYD_000640,Amaal cafe,place,Riyadh,Riyadh,24.811591,46.777712,1,1,riyadh_places_kaggle,places_04608
RYD_000641,Amalfi Bakery,place,Riyadh,Riyadh,24.79142679,46.69439037,1,1,riyadh_places_kaggle,places_02544
RYD_000642,Amalies,place,Riyadh,Riyadh,24.77748576,46.58947806,1,1,riyadh_places_kaggle,places_04735
RYD_000643,Amana Restaurant and juices,place,Riyadh,Riyadh,24.5760507,46.7678857,1,1,riyadh_places_kaggle,places_08064
RYD_000644,Amande,place,Riyadh,Riyadh,24.7267132,46.6809692,1,1,riyadh_places_kaggle,places_01105
RYD_000645,Amazonas 4U,place,Riyadh,Riyadh,24.6929072,46.6955286,1,1,riyadh_places_kaggle,places_02080
RYD_000646,Amazonas 4U,place,Riyadh,Riyadh,24.7606935,46.6047019,1,1,riyadh_places_kaggle,places_04648
RYD_000647,Amo Hamza,place,Riyadh,Riyadh,24.65193,46.70833,1,1,riyadh_places_kaggle,places_00197
RYD_000648,Amo Hamza,place,Riyadh,Riyadh,24.720578,46.692597,1,1,riyadh_places_kaggle,places_01983
RYD_000649,Amo Hamza,place,Riyadh,Riyadh,24.567695,46.688309,1,1,riyadh_places_kaggle,places_02444
RYD_000650,Amo Hamza,place,Riyadh,Riyadh,24.8251975,46.748688,1,1,riyadh_places_kaggle,places_02762
RYD_000651,Amo Hamza,place,Riyadh,Riyadh,24.8095526,46.6480598,1,1,riyadh_places_kaggle,places_03278
RYD_000652,Amo Hamza,place,Riyadh,Riyadh,24.767031,46.67035,1,1,riyadh_places_kaggle,places_06457
RYD_000653,Amo Hamza,place,Riyadh,Riyadh,24.76290837,46.79935399,1,1,riyadh_places_kaggle,places_07277
RYD_000654,Amo Sabri,place,Riyadh,Riyadh,24.65119833,46.67064917,1,1,riyadh_places_kaggle,places_00295
RYD_000655,Amoola,place,Riyadh,Riyadh,24.5554802,46.81484839,1,1,riyadh_places_kaggle,places_07811
RYD_000656,Amores,place,Riyadh,Riyadh,24.8134608,46.5994234,1,1,riyadh_places_kaggle,places_04441
RYD_000657,Amorino,place,Riyadh,Riyadh,24.7362729,46.648001,1,1,riyadh_places_kaggle,places_04485
RYD_000658,Amwaj,place,Riyadh,Riyadh,24.7570851,46.6655738,1,1,riyadh_places_kaggle,places_06860
RYD_000659,Amwaj,place,Riyadh,Riyadh,24.6944233,46.7772736,1,1,riyadh_places_kaggle,places_07676
RYD_000660,Amwaj Al Bilad,place,Riyadh,Riyadh,24.7517019,46.7825502,1,1,riyadh_places_kaggle,places_05030
RYD_000661,Ananasy,place,Riyadh,Riyadh,24.681126,46.777887,1,1,riyadh_places_kaggle,places_06000
RYD_000662,Anastna Abunar modern sweets,place,Riyadh,Riyadh,24.7472031,46.7751768,1,1,riyadh_places_kaggle,places_04976
RYD_000663,Anbar Al Sham,place,Riyadh,Riyadh,24.654553,46.744566,1,1,riyadh_places_kaggle,places_00077
RYD_000664,Angel coffee,place,Riyadh,Riyadh,24.6329663,46.5546421,1,1,riyadh_places_kaggle,places_06385
RYD_000665,Annab,place,Riyadh,Riyadh,24.8181853,46.6424492,1,1,riyadh_places_kaggle,places_03464
RYD_000666,Annab,place,Riyadh,Riyadh,24.75866975,46.67446746,1,1,riyadh_places_kaggle,places_05390
RYD_000667,Annab,place,Riyadh,Riyadh,24.7436819,46.7552146,1,1,riyadh_places_kaggle,places_07412
RYD_000668,Annab,place,Riyadh,Riyadh,24.5872199,46.7615864,1,1,riyadh_places_kaggle,places_07953
RYD_000669,Annar,place,Riyadh,Riyadh,24.730076,46.766406,1,1,riyadh_places_kaggle,places_05764
RYD_000670,Anoosh,place,Riyadh,Riyadh,24.715657,46.679755,1,1,riyadh_places_kaggle,places_00623
RYD_000671,Anoosh,place,Riyadh,Riyadh,24.72103201,46.65641091,1,1,riyadh_places_kaggle,places_00911
RYD_000672,Anoosh,place,Riyadh,Riyadh,24.801946,46.739669,1,1,riyadh_places_kaggle,places_01346
RYD_000673,Anoosh,place,Riyadh,Riyadh,24.5846199,46.6560998,1,1,riyadh_places_kaggle,places_02216
RYD_000674,Anoosh,place,Riyadh,Riyadh,24.561255,46.679364,1,1,riyadh_places_kaggle,places_02340
RYD_000675,Anoosh,place,Riyadh,Riyadh,24.804944,46.655954,1,1,riyadh_places_kaggle,places_03068
RYD_000676,Anoosh,place,Riyadh,Riyadh,24.77245689,46.72080889,1,1,riyadh_places_kaggle,places_06435
RYD_000677,Anoosh,place,Riyadh,Riyadh,24.77048,46.764396,1,1,riyadh_places_kaggle,places_07126
RYD_000678,Anoosh,place,Riyadh,Riyadh,24.548595,46.6957733,1,1,riyadh_places_kaggle,places_08368
RYD_000679,Antico Pizzeria Neapoli specialty,place,Riyadh,Riyadh,24.8081873,46.8104909,1,1,riyadh_places_kaggle,places_05199
RYD_000680,Antifat,place,Riyadh,Riyadh,24.8289357,46.7478528,1,1,riyadh_places_kaggle,places_04065
RYD_000681,Anty Warda,place,Riyadh,Riyadh,24.7837086,46.6286575,1,1,riyadh_places_kaggle,places_05747
RYD_000682,Appelpaj,place,Riyadh,Riyadh,24.7623523,46.7164131,1,1,riyadh_places_kaggle,places_01605
RYD_000683,Appelpaj,place,Riyadh,Riyadh,24.5835309,46.6620784,1,1,riyadh_places_kaggle,places_02205
RYD_000684,Appelpaj,place,Riyadh,Riyadh,24.8319728,46.6583334,1,1,riyadh_places_kaggle,places_03293
RYD_000685,Appetite,place,Riyadh,Riyadh,24.8259006,46.6390741,1,1,riyadh_places_kaggle,places_03642
RYD_000686,Applebee's,place,Riyadh,Riyadh,24.74234656,46.67965257,1,1,riyadh_places_kaggle,places_04188
RYD_000687,Applebee's,place,Riyadh,Riyadh,24.7122292,46.6980708,1,1,riyadh_places_kaggle,places_06784
RYD_000688,Applebee's,place,Riyadh,Riyadh,24.765492,46.754612,1,1,riyadh_places_kaggle,places_07255
RYD_000689,Apricot and berry juices,place,Riyadh,Riyadh,24.789393,46.8146368,1,1,riyadh_places_kaggle,places_05275
RYD_000690,Aqwom,place,Riyadh,Riyadh,24.7987233,46.7838096,1,1,riyadh_places_kaggle,places_00333
RYD_000691,Ar Chocolate,place,Riyadh,Riyadh,24.5741049,46.6654414,1,1,riyadh_places_kaggle,places_07058
RYD_000692,Arab Diwaniya,place,Riyadh,Riyadh,24.87550773,46.59036249,1,1,riyadh_places_kaggle,places_05104
RYD_000693,Arab Falafel,place,Riyadh,Riyadh,24.643277,46.546838,1,1,riyadh_places_kaggle,places_06382
RYD_000694,Arab Island breakfast,place,Riyadh,Riyadh,24.6278951,46.697947,1,1,riyadh_places_kaggle,places_00140
RYD_000695,Arab Tajine,place,Riyadh,Riyadh,24.6145945,46.7218705,1,1,riyadh_places_kaggle,places_00145
RYD_000696,Arabia Island traditional food,place,Riyadh,Riyadh,24.6278951,46.697947,1,1,riyadh_places_kaggle,places_00141
RYD_000697,Arabiano,place,Riyadh,Riyadh,24.633418,46.554226,1,1,riyadh_places_kaggle,places_06384
RYD_000698,Arabic Corner For Sweets,place,Riyadh,Riyadh,24.76436846,46.68158171,1,1,riyadh_places_kaggle,places_05400
RYD_000699,Arabic Corner For Sweets,place,Riyadh,Riyadh,24.56797,46.69542,1,1,riyadh_places_kaggle,places_08266
RYD_000700,Arabic dates sweets,place,Riyadh,Riyadh,24.6249971,46.5527026,1,1,riyadh_places_kaggle,places_07066
RYD_000701,Arabica Cafe,place,Riyadh,Riyadh,24.585825,46.69192,1,1,riyadh_places_kaggle,places_02190
RYD_000702,Arabica Cafe,place,Riyadh,Riyadh,24.782902,46.684029,1,1,riyadh_places_kaggle,places_03061
RYD_000703,Arabica Cafe,place,Riyadh,Riyadh,24.697972,46.735083,1,1,riyadh_places_kaggle,places_06897
RYD_000704,Arabica Cafe,place,Riyadh,Riyadh,24.7541198,46.8167648,1,1,riyadh_places_kaggle,places_07518
RYD_000705,Arabica Cafe,place,Riyadh,Riyadh,24.627058,46.794183,1,1,riyadh_places_kaggle,places_07919
RYD_000706,Arabica Cafe,place,Riyadh,Riyadh,24.599575,46.754854,1,1,riyadh_places_kaggle,places_08057
RYD_000707,Arabica Star Cafe,place,Riyadh,Riyadh,24.7888968,46.7454159,1,1,riyadh_places_kaggle,places_01307
RYD_000708,Arabica Star Cafe,place,Riyadh,Riyadh,24.7723636,46.6894086,1,1,riyadh_places_kaggle,places_03362
RYD_000709,Arabica Star Cafe,place,Riyadh,Riyadh,24.7745653,46.7782226,1,1,riyadh_places_kaggle,places_07124
RYD_000710,Arabica Star Cafe,place,Riyadh,Riyadh,24.5652968,46.7898494,1,1,riyadh_places_kaggle,places_08144
RYD_000711,Arabica star,place,Riyadh,Riyadh,24.81194615,46.76661554,1,1,riyadh_places_kaggle,places_01779
RYD_000712,Arabica star,place,Riyadh,Riyadh,24.82372212,46.65380919,1,1,riyadh_places_kaggle,places_03243
RYD_000713,Arabica star,place,Riyadh,Riyadh,24.7763972,46.7528116,1,1,riyadh_places_kaggle,places_05718
RYD_000714,Arabica star,place,Riyadh,Riyadh,24.702775,46.7705521,1,1,riyadh_places_kaggle,places_06951
RYD_000715,Arabica star,place,Riyadh,Riyadh,24.68164978,46.81480701,1,1,riyadh_places_kaggle,places_08703
RYD_000716,Arawla Juices,place,Riyadh,Riyadh,24.71458688,46.67851651,1,1,riyadh_places_kaggle,places_01023
RYD_000717,Arby's,place,Riyadh,Riyadh,24.7705625,46.7121875,1,1,riyadh_places_kaggle,places_01501
RYD_000718,Arby's,place,Riyadh,Riyadh,24.8159059,46.6882749,1,1,riyadh_places_kaggle,places_02597
RYD_000719,Arby's,place,Riyadh,Riyadh,24.8075625,46.8108125,1,1,riyadh_places_kaggle,places_07617
RYD_000720,Arc cafe,place,Riyadh,Riyadh,24.8086316,46.8065848,1,1,riyadh_places_kaggle,places_05142
RYD_000721,Archi‏‏,place,Riyadh,Riyadh,24.68810513,46.66525145,1,1,riyadh_places_kaggle,places_00471
RYD_000722,Archi‏‏,place,Riyadh,Riyadh,24.7990138,46.7358587,1,1,riyadh_places_kaggle,places_01309
RYD_000723,Archi‏‏,place,Riyadh,Riyadh,24.8021498,46.649336,1,1,riyadh_places_kaggle,places_03265
RYD_000724,Arco,place,Riyadh,Riyadh,24.7921676,46.6726313,1,1,riyadh_places_kaggle,places_02928
RYD_000725,Ard Al Hamam,place,Riyadh,Riyadh,24.763685,46.679862,1,1,riyadh_places_kaggle,places_03632
RYD_000726,Ard Al Hamam,place,Riyadh,Riyadh,24.687784,46.765276,1,1,riyadh_places_kaggle,places_07698
RYD_000727,Areez Restaurants,place,Riyadh,Riyadh,24.86227682,46.65354499,1,1,riyadh_places_kaggle,places_04055
RYD_000728,Areika Alchef,place,Riyadh,Riyadh,24.5664203,46.7989971,1,1,riyadh_places_kaggle,places_07814
RYD_000729,Areka pie,place,Riyadh,Riyadh,24.5696342,46.6388462,1,1,riyadh_places_kaggle,places_08811
RYD_000730,Arekah Altayibin,place,Riyadh,Riyadh,24.5379116,46.6402116,1,1,riyadh_places_kaggle,places_08635
RYD_000731,Arena,place,Riyadh,Riyadh,24.7665867,46.6800512,1,1,riyadh_places_kaggle,places_05432
