entity_id,entity_type,name,category,city,region,latitude,longitude,rating_norm,price_sar,source,source_url,data_period,snapshot_date,retrieved_at,is_live
places_05125,place,Samakatee,restaurants,Riyadh,Riyadh,24.728259,46.76691,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05126,place,SUDFA CAFE,restaurants,Riyadh,Riyadh,24.70207514,46.71483243,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05127,place,vala sweet,restaurants,Riyadh,Riyadh,24.72899791,46.60098446,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05128,place,Pizzeria da mimmo,restaurants,Riyadh,Riyadh,24.6997125,46.7026753,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05129,place,MANAQISH AND TEA,restaurants,Riyadh,Riyadh,24.75337005,46.57960823,0.8,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05130,place,Ravenelle,restaurants,Riyadh,Riyadh,24.728347,46.7680304,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05131,place,HungerMood,restaurants,Riyadh,Riyadh,24.6978525,46.6859583,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05132,place,SHAWARMA PERI PERI,restaurants,Riyadh,Riyadh,24.7234227,46.7626426,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05133,place,Ghosn Al Toot broast,restaurants,Riyadh,Riyadh,24.698495,46.669323,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05134,place,Reef Alkonafa,restaurants,Riyadh,Riyadh,24.732924,46.773971,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05135,place,1/4 kabab,restaurants,Riyadh,Riyadh,24.80861102,46.80656587,0.48,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05136,place,Nada pasta,restaurants,Riyadh,Riyadh,24.8086316,46.8065848,0.62,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05137,place,Vimto juices,restaurants,Riyadh,Riyadh,24.8086316,46.8065848,0.58,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05138,place,Lotus Konafa,restaurants,Riyadh,Riyadh,24.8086316,46.8065848,0.6,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05139,place,pasta aldhawaqa,restaurants,Riyadh,Riyadh,24.8086316,46.8065848,0.6599999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05140,place,burger dhawq thimar,restaurants,Riyadh,Riyadh,24.8086316,46.8065848,0.7,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05141,place,Wow pizza,restaurants,Riyadh,Riyadh,24.8086316,46.8065848,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05142,place,Arc cafe,restaurants,Riyadh,Riyadh,24.8086316,46.8065848,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05143,place,Warag anab Mashael,restaurants,Riyadh,Riyadh,24.8087338,46.8065848,0.62,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05144,place,BBQ Askander,restaurants,Riyadh,Riyadh,24.8087338,46.8065848,0.2,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05145,place,Pizza Jan,restaurants,Riyadh,Riyadh,24.8087338,46.8065848,0.7,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05146,place,Pomegranate juices,restaurants,Riyadh,Riyadh,24.8087338,46.8065848,0.5599999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05147,place,Pizaa Alhana,restaurants,Riyadh,Riyadh,24.8087338,46.8065848,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05148,place,Konafa Al Reem,restaurants,Riyadh,Riyadh,24.8087338,46.8065848,0.8,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05149,place,Pies Thimar,restaurants,Riyadh,Riyadh,24.8087338,46.8065848,0.6599999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05150,place,Themar Pizza,restaurants,Riyadh,Riyadh,24.808776,46.806696,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05151,place,Rawsha,restaurants,Riyadh,Riyadh,24.72746,46.768414,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05152,place,FLOUR &amp; FIREWOOD,restaurants,Riyadh,Riyadh,24.69906676,46.70731258,0.9199999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05153,place,Red Pomodoro pizza &amp; pasta,restaurants,Riyadh,Riyadh,24.7931875,46.8059375,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05154,place,Layali Dejla Restaurant,restaurants,Riyadh,Riyadh,24.759388,46.7949079,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05155,place,HAPPY BEAR MILK TEA,restaurants,Riyadh,Riyadh,24.7000531,46.7143362,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05156,place,Al Malaz Restaurant Uruba Rd,restaurants,Riyadh,Riyadh,24.70185965,46.64740135,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05157,place,Just Victoria,restaurants,Riyadh,Riyadh,24.76354561,46.79723943,0.9400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05158,place,Badr Al Mishal fast food buffet,restaurants,Riyadh,Riyadh,24.8921167,46.6031346,0.6599999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05159,place,Tabuqi,restaurants,Riyadh,Riyadh,24.699644,46.7140737,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05160,place,Azul Sushi,restaurants,Riyadh,Riyadh,24.699644,46.7140737,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05161,place,Grape leaves,restaurants,Riyadh,Riyadh,24.73441383,46.77711345,0.64,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05162,place,The Maharaja Flavour,restaurants,Riyadh,Riyadh,24.69959027,46.71411924,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05163,place,Rebel,restaurants,Riyadh,Riyadh,24.6995812,46.7141224,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05164,place,Koshari Station,restaurants,Riyadh,Riyadh,24.6995812,46.7141224,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05165,place,Shira,restaurants,Riyadh,Riyadh,24.7345222,46.7772902,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05166,place,Al Ajaji Bakeries -Al Rawdah,restaurants,Riyadh,Riyadh,24.7345222,46.7772902,0.6,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05167,place,Cakoolata,restaurants,Riyadh,Riyadh,24.761629,46.79666958,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05168,place,Sky Burger,restaurants,Riyadh,Riyadh,24.8381224,46.8034364,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05169,place,Vale do Paraiba Coffee Roasters,restaurants,Riyadh,Riyadh,24.7366522,46.7794743,0.9800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05170,place,Noodles Factory,restaurants,Riyadh,Riyadh,24.8381081,46.8036291,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05171,place,AMUST,restaurants,Riyadh,Riyadh,24.7384738,46.78126,0.74,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05172,place,oven and bread,restaurants,Riyadh,Riyadh,24.7612353,46.7967064,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05173,place,Thirty one cafe,restaurants,Riyadh,Riyadh,24.736773,46.7798144,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05174,place,Green Falafel,restaurants,Riyadh,Riyadh,24.6973573,46.704339,0.54,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05175,place,Tea Time,restaurants,Riyadh,Riyadh,24.7734042,46.802204,0.9400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05176,place,Awraq Enab,restaurants,Riyadh,Riyadh,24.7525785,46.576879,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05177,place,Gather,restaurants,Riyadh,Riyadh,24.7896685,46.562205,0.96,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05178,place,Spicy Home Resaturant,restaurants,Riyadh,Riyadh,24.7368177,46.7810136,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05179,place,Tasali Sahou,restaurants,Riyadh,Riyadh,24.7842447,46.8064804,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05180,place,CHICKENZY,restaurants,Riyadh,Riyadh,24.6961399,46.7032501,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05181,place,Shawerma Bora,restaurants,Riyadh,Riyadh,24.81808962,46.80906516,0.96,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05182,place,Yum Sugar,restaurants,Riyadh,Riyadh,24.81552481,46.8095493,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05183,place,Sweet Nine,restaurants,Riyadh,Riyadh,24.811247,46.809834,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05184,place,Restaurants Yulzim Al-Bukhari,restaurants,Riyadh,Riyadh,24.7628122,46.7994586,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05185,place,Dates &amp; More,restaurants,Riyadh,Riyadh,24.8125443,46.8099046,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05186,place,Dusky,restaurants,Riyadh,Riyadh,24.69433168,46.68365922,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05187,place,Nulava,restaurants,Riyadh,Riyadh,24.7362927,46.7818256,0.9199999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05188,place,MELANG CHOCOLATE,restaurants,Riyadh,Riyadh,24.7362927,46.7818256,0.6,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05189,place,Rawabi Restaurant,restaurants,Riyadh,Riyadh,24.69717335,46.7126672,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05190,place,Under dose,restaurants,Riyadh,Riyadh,24.7832724,46.8070584,0.74,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05191,place,Mov,restaurants,Riyadh,Riyadh,24.7260382,46.7716341,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05192,place,Manga House,restaurants,Riyadh,Riyadh,24.74448302,46.58019384,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05193,place,Shawarma Jabel,restaurants,Riyadh,Riyadh,24.8083191,46.8103235,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05194,place,Ladhayidh Kunafah,restaurants,Riyadh,Riyadh,24.744415,46.580181,0.72,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05195,place,Ice lab,restaurants,Riyadh,Riyadh,24.745935,46.5790345,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05196,place,Sweetness passion,restaurants,Riyadh,Riyadh,24.745073,46.7894042,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05197,place,Radad AL Rimal restaurants,restaurants,Riyadh,Riyadh,24.76094311,46.79911207,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05198,place,Al Kabsa Al Hasawiya,restaurants,Riyadh,Riyadh,24.763488,46.800408,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05199,place,Antico Pizzeria Neapoli specialty,restaurants,Riyadh,Riyadh,24.8081873,46.8104909,0.96,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05200,place,heet,restaurants,Riyadh,Riyadh,24.8081873,46.8104909,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05201,place,kottouf sweets,restaurants,Riyadh,Riyadh,24.844438,46.8041393,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05202,place,TAJ COFFE,restaurants,Riyadh,Riyadh,24.81846601,46.81012763,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05203,place,Juice Point,restaurants,Riyadh,Riyadh,24.7420316,46.7874813,0.74,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05204,place,Log out,restaurants,Riyadh,Riyadh,24.74239934,46.78780256,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05205,place,On Off Coffee,restaurants,Riyadh,Riyadh,24.8074295,46.810926,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05206,place,Haneeth alkhalij Restaurant,restaurants,Riyadh,Riyadh,24.7640239,46.8012426,0.64,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05207,place,Project Coffee,restaurants,Riyadh,Riyadh,24.771384,46.804413,0.8,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05208,place,Fawal Oqbat Al Taif,restaurants,Riyadh,Riyadh,24.84055361,46.80636181,0.74,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05209,place,TIKKA FRIES,restaurants,Riyadh,Riyadh,24.76347426,46.80145287,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05210,place,Ghzala Coffee,restaurants,Riyadh,Riyadh,24.7633307,46.8014329,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05211,place,Blue Ribbon Bake Shop,restaurants,Riyadh,Riyadh,24.695663,46.71187,0.96,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05212,place,X Shawarma,restaurants,Riyadh,Riyadh,24.840003,46.806673,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05213,place,flowers shapes,flowers_and_plants,Riyadh,Riyadh,24.7636235,46.8016988,0.8,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05214,place,Crunch &amp; More,restaurants,Riyadh,Riyadh,24.75075102,46.79468179,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05215,place,6 pack,restaurants,Riyadh,Riyadh,24.7711168,46.8048407,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05216,place,fluffy,restaurants,Riyadh,Riyadh,24.7303043,46.59069285,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05217,place,eclat,restaurants,Riyadh,Riyadh,24.73040053,46.59057349,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05218,place,Food Dish for Juices,restaurants,Riyadh,Riyadh,24.7638326,46.80193582,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05219,place,Deers Cafe,restaurants,Riyadh,Riyadh,24.7349871,46.7829201,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05220,place,TEA STATE,restaurants,Riyadh,Riyadh,24.7349461,46.7829877,0.9199999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05221,place,Zman Al Logimat,restaurants,Riyadh,Riyadh,24.76471552,46.80254823,0.72,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05222,place,Brighty Pharmacy,pharmacies,Riyadh,Riyadh,24.7506395,46.7949855,0.9400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05223,place,AJEEN WA FORN,restaurants,Riyadh,Riyadh,24.7647063,46.8025479,0.62,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05224,place,SHAWARMAMA,restaurants,Riyadh,Riyadh,24.735737,46.783828,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05225,place,Alsaraya,restaurants,Riyadh,Riyadh,24.692781,46.695219,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05226,place,Tefachíe,restaurants,Riyadh,Riyadh,24.7356293,46.78407306,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05227,place,Shawarma Gourmet,restaurants,Riyadh,Riyadh,24.83968317,46.8075471,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05228,place,Madghot Al Jazeerah,restaurants,Riyadh,Riyadh,24.839899,46.807545,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05229,place,Al kornish corner,restaurants,Riyadh,Riyadh,24.83422021,46.80921062,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05230,place,Super Fit,restaurants,Riyadh,Riyadh,24.770382,46.805472,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05231,place,Marah Al Sham,restaurants,Riyadh,Riyadh,24.8192339,46.8120666,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05232,place,Adeem Sweet,restaurants,Riyadh,Riyadh,24.73848342,46.78703029,0.9400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05233,place,JATHEL CAFE,restaurants,Riyadh,Riyadh,24.7342561,46.7834405,0.9199999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05234,place,Sultan Al luqaymat,restaurants,Riyadh,Riyadh,24.7505153,46.573038,0.96,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05235,place,Pizza Tower,restaurants,Riyadh,Riyadh,24.8334819,46.8100758,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05236,place,My Pizza,restaurants,Riyadh,Riyadh,24.8334819,46.8100758,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05237,place,Lathaeth Alcaisar,restaurants,Riyadh,Riyadh,24.834995,46.809736,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05238,place,JUZUOR ALENAB,restaurants,Riyadh,Riyadh,24.83557538,46.80966701,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05239,place,AL Nouras,restaurants,Riyadh,Riyadh,24.692509,46.7024186,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05240,place,Dora Alhala,restaurants,Riyadh,Riyadh,24.8343333,46.8102893,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05241,place,Broccoli,restaurants,Riyadh,Riyadh,24.834031,46.810373,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05242,place,Sushi Cutie,restaurants,Riyadh,Riyadh,24.6926371,46.7051484,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05243,place,Falafel Al-Fursan,restaurants,Riyadh,Riyadh,24.7543159,46.5700051,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05244,place,Indian Aroma,restaurants,Riyadh,Riyadh,24.6924387,46.70421881,0.78,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05245,place,AlHermas grill,restaurants,Riyadh,Riyadh,24.69236951,46.70438464,0.96,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05246,place,Al Shurfa,restaurants,Riyadh,Riyadh,24.703688,46.743096,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05247,place,Rayah Alhala,restaurants,Riyadh,Riyadh,24.81975903,46.81313318,0.2,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05248,place,Golden Konafa,restaurants,Riyadh,Riyadh,24.742717,46.791812,0.9400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05249,place,Violet oven,restaurants,Riyadh,Riyadh,24.74642785,46.79474898,0.4,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05250,place,Layla &amp; Majnun,restaurants,Riyadh,Riyadh,24.7063131,46.7496802,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05251,place,SHISH,restaurants,Riyadh,Riyadh,24.7063131,46.7496802,0.2,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05252,place,Chingari by Red Chilli,restaurants,Riyadh,Riyadh,24.7063131,46.7496802,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05253,place,Wagt Alhamam,restaurants,Riyadh,Riyadh,24.833634,46.811609,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05254,place,Sabah Zaman,restaurants,Riyadh,Riyadh,24.7993692,46.8143084,0.6799999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05255,place,QADOOA,restaurants,Riyadh,Riyadh,24.7993692,46.8143084,0.74,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05256,place,Smog,restaurants,Riyadh,Riyadh,24.6925084,46.7107791,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05257,place,Tea and manoushe,restaurants,Riyadh,Riyadh,24.791727,46.8136686,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05258,place,Medicine juices,restaurants,Riyadh,Riyadh,24.79947647,46.81463928,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05259,place,lamasat alfatira,restaurants,Riyadh,Riyadh,24.6921588,46.7108295,0.2,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05260,place,tea harvest,restaurants,Riyadh,Riyadh,24.75799979,46.56617673,0.54,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05261,place,Mahal,restaurants,Riyadh,Riyadh,24.72444159,46.77697167,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05262,place,Haseel Fruits and Vegetables,fruits_and_vegetables,Riyadh,Riyadh,24.7777398,46.810787,0.82,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05263,place,Kabayan,restaurants,Riyadh,Riyadh,24.6915899,46.7090436,0.9,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05264,place,Meal Box,restaurants,Riyadh,Riyadh,24.69116423,46.70788253,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05265,place,Bonbon,restaurants,Riyadh,Riyadh,24.6896607,46.673604,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05266,place,Mashal Restaurant,restaurants,Riyadh,Riyadh,24.6940161,46.7215701,0.8400000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05267,place,Which Wich,restaurants,Riyadh,Riyadh,24.726836,46.780352,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05268,place,Fawal Dhawq Aljara,restaurants,Riyadh,Riyadh,24.8114499,46.8157765,0.74,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05269,place,Lily Flowers,flowers_and_plants,Riyadh,Riyadh,24.6959292,46.7285511,0.96,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05270,place,broasted rukun-al-tazaj,restaurants,Riyadh,Riyadh,24.7670542,46.8078431,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05271,place,Shawarma Assala,restaurants,Riyadh,Riyadh,24.7479774,46.5709759,0.8800000000000001,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05272,place,Tea Land,restaurants,Riyadh,Riyadh,24.8662665,46.7996328,0.76,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05273,place,CHUDLEIGH'S,restaurants,Riyadh,Riyadh,24.6936043,46.7217307,1.0,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05274,place,Ladhayidh Fan Alkanafa,restaurants,Riyadh,Riyadh,24.779674,46.812404,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05275,place,Apricot and berry juices,restaurants,Riyadh,Riyadh,24.789393,46.8146368,0.4,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05276,place,Lapaz Batchoy,restaurants,Riyadh,Riyadh,24.690806,46.710175,0.9199999999999999,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05277,place,Mundi Al-Arabi,restaurants,Riyadh,Riyadh,24.8343533,46.8132805,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05278,place,Hikayt Huruf,flowers_and_plants,Riyadh,Riyadh,24.747464,46.570834,0.7,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05279,place,Sikh Al-Baraka,restaurants,Riyadh,Riyadh,24.6950833,46.728,,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
places_05280,place,Carry Land,restaurants,Riyadh,Riyadh,24.72489569,46.77950453,0.86,,riyadh_places_kaggle,,static,,2026-09-13T06:37:48.725748+00:00,False
